Project	File Name	data	bugs
Apache Pig	Illustrator.java	(1,18,74,1,17)	0.13185193
Apache Pig	InternalMap.java	(1,2,8,0,17)	0.075083055
Apache Pig	JythonUtils.java	(1,3,99,8,17)	4.6833334
Apache Pig	LASTINDEXOF.java	(1,2,21,0,28)	0.14145659
Apache Pig	LOInnerLoad.java	(1,9,84,3,17)	1.4761904
Apache Pig	LOMapLookup.java	(1,10,57,1,17)	0.58738935
Apache Pig	LogicalPlan.java	(1,5,43,2,17)	0.5406888
Apache Pig	MergeFilter.java	(2,7,90,9,17)	0.532991
Apache Pig	MiniCluster.java	(1,8,56,6,17)	9.2538185
Apache Pig	OutputStats.java	(1,13,58,1,17)	0.3611111
Apache Pig	POCastDummy.java	(1,9,44,4,20)	0.06403583
Apache Pig	POMapLookUp.java	(1,24,83,1,17)	0.22266355
Apache Pig	POMapreduce.java	(1,26,165,10,20)	1.3117013
Apache Pig	POMergeJoin.java	(1,24,342,55,24)	2.7672884
Apache Pig	PennyServer.java	(1,5,20,0,17)	1.0
Apache Pig	PigCombiner.java	(2,6,135,21,17)	4.4562707
Apache Pig	PigCounters.java	(1,0,2,2,21)	0.375
Apache Pig	PlanPrinter.java	(1,20,175,0,17)	1.4022759
Apache Pig	PlanVisitor.java	(1,5,27,0,17)	0.07692308
Apache Pig	ProjectSpec.java	(1,13,75,0,17)	0.3508169
Apache Pig	RangeSlicer.java	(2,24,74,1,53)	0.8636112
Apache Pig	ReadOnceBag.java	(2,19,82,3,71)	1.0
Apache Pig	ReadScalars.java	(1,2,59,3,17)	1.3191392
Apache Pig	RegExLoader.java	(1,5,44,0,12)	0.5
Apache Pig	RubyDataBag.java	(3,19,106,13,38)	0.06666667
Apache Pig	RuleMatcher.java		0.23313493
Apache Pig	SchemaTuple.java	(2,245,758,4,17)	0.26012474
Apache Pig	ScriptState.java	(4,78,491,8,30)	3.2816849
Apache Pig	SedesHelper.java	(2,18,178,13,17)	1.0
Apache Pig	SplitFilter.java	(2,7,76,3,17)	0.2472767
Apache Pig	StorageUtil.java	(1,5,147,7,17)	0.08143147
Apache Pig	StoreCaster.java	(1,9,18,1,16)	0.08143147
Apache Pig	TableLoader.java	(1,27,285,16,33)	2.0791926
Apache Pig	TableStorer.java	(3,14,63,5,17)	0.34704968
Apache Pig	TestBoolean.java	(1,17,151,24,17)	0.4150371
Apache Pig	TestCheckin.java	(1,0,4,2,17)	0.47619048
Apache Pig	TestCogroup.java	(1,4,91,6,38)	1.6666666
Apache Pig	TestDataBag.java	(4,41,696,92,17)	1.8537415
Apache Pig	TestEqualTo.java	(1,31,321,3,17)	0.36849517
Apache Pig	TestForEach.java	(1,3,52,0,17)	0.08170376
Apache Pig	TestInvoker.java	(2,15,113,5,17)	0.16666667
Apache Pig	TestOrderBy.java	(1,22,112,3,17)	3.548541
Apache Pig	TestPOCross.java	(1,2,79,2,17)	0.06403583
Apache Pig	TestPackage.java	(1,5,125,8,21)	0.62778354
Apache Pig	TestPigFile.java	(1,10,130,0,17)	0.31596372
Apache Pig	TestProject.java	(1,11,204,0,17)	1.5111569
Apache Pig	Transformer.java	(1,3,7,0,17)	0.041666668
Apache Pig	TupleFormat.java	(1,1,37,0,17)	1.3571428
Apache Pig	TupleSchema.java	(1,11,69,0,17)	0.017483585
Apache Pig	UidResetter.java	(2,19,95,0,17)	0.22424242
Apache Pig	BadMonitored.java	(1,1,10,1,17)	0.25
Apache Pig	ColumnPruner.java	(1,18,114,13,17)	1.5142857
Apache Pig	ConstantSize.java	(1,2,19,0,17)	0.023809524
Apache Pig	DateTimeExpr.java	(1,3,25,0,16)	0.03679141
Apache Pig	DefaultTuple.java	(1,23,152,9,17)	4.6530266
Apache Pig	DotLOPrinter.java	(1,7,59,0,17)	0.20833333
Apache Pig	DotMRPrinter.java	(4,19,105,1,17)	0.1952381
Apache Pig	DotPOPrinter.java	(1,7,82,0,17)	0.16666667
Apache Pig	ExampleTuple.java	(1,19,55,6,17)	0.09498821
Apache Pig	FuncEvalSpec.java	(3,31,169,2,29)	0.34470993
Apache Pig	FunctionType.java	(1,1,40,0,17)	0.52438956
Apache Pig	GenerateSpec.java	(5,25,201,19,17)	0.34470993
Apache Pig	HBaseStorage.java	(2,28,325,13,23)	14.9187565
Apache Pig	HDataStorage.java	(1,22,122,3,17)	2.0152237
Apache Pig	HoursBetween.java	(1,3,27,1,17)	0.064764805
Apache Pig	IndexedTuple.java	(1,6,22,1,17)	0.2674836
Apache Pig	InterStorage.java	(3,21,86,1,23)	1.8333334
Apache Pig	JsonMetadata.java	(1,10,159,8,17)	2.6492205
Apache Pig	LOLesserThan.java	(1,5,26,0,17)	0.18465386
Apache Pig	LOTestHelper.java	(1,1,11,0,17)	0.35591134
Apache Pig	LessThanExpr.java	(1,7,67,2,20)	0.28994164
Apache Pig	LoadMetadata.java	(1,4,11,0,17)	1.0791925
Apache Pig	LoadPushDown.java	(4,21,76,11,20)	0.5
Apache Pig	MapRedResult.java	(1,1,8,0,17)	0.008474576
Apache Pig	MergeForEach.java	(2,8,188,18,17)	2.6465237
Apache Pig	MultiStorage.java	(4,14,130,12,12)	1.5
Apache Pig	NullableText.java	(1,4,11,0,17)	0.14420375
Apache Pig	OperatorPlan.java	(2,48,690,159,48)	3.272471
Apache Pig	POPartialAgg.java	(1,34,326,30,17)	1.0814315
Apache Pig	POSkewedJoin.java	(1,10,35,3,17)	0.28481504
Apache Pig	POSplitSlave.java	(1,3,15,0,20)	0.009009009
Apache Pig	PhysicalPlan.java	(1,14,154,19,38)	1.1154151
Apache Pig	PigCompletor.java	(1,5,85,3,17)	0.014285714
Apache Pig	PigException.java	(1,26,88,1,21)	0.54651165
Apache Pig	PigMapReduce.java	(8,21,138,0,32)	10.689051
Apache Pig	PigStatsUtil.java	(1,21,170,2,17)	2.8726552
Apache Pig	PlanCompiler.java	(1,3,13,1,17)	0.009009009
Apache Pig	PruneColumns.java	(2,8,414,127,22)	3.6190476
Apache Pig	PushUpFilter.java		6.2327986
Apache Pig	RegexExtract.java	(1,3,49,0,29)	0.023809524
Apache Pig	RuleOperator.java		0.0625
Apache Pig	SampleLoader.java	(1,11,43,2,17)	1.4373251
Apache Pig	ScalarFinder.java	(1,8,47,3,17)	0.26097885
Apache Pig	ScriptEngine.java	(1,14,122,10,23)	2.3333333
Apache Pig	SliceWrapper.java	(2,19,127,6,17)	4.340476
Apache Pig	TFileStorage.java	(3,21,87,1,23)	1.3333334
Apache Pig	TestCombiner.java	(2,19,278,46,20)	4.813155
Apache Pig	TestLessThan.java	(1,27,277,3,17)	0.28516182
Apache Pig	TestLoadFunc.java	(1,16,44,12,17)	1.3039918
Apache Pig	TestMultiply.java	(1,2,197,24,19)	0.19357823
Apache Pig	TestNegative.java	(1,21,399,63,16)	0.54761904
Apache Pig	TestPORegexp.java	(1,3,113,0,17)	0.5
Apache Pig	TestPigSplit.java	(1,3,57,1,17)	1.2802244
Apache Pig	TestPigStats.java	(1,9,137,5,17)	1.2916666
Apache Pig	TestStoreOld.java	(1,4,64,0,17)	0.26115695
Apache Pig	TestSubtract.java	(1,2,214,26,19)	0.19357823
Apache Pig	TestTypedMap.java	(1,12,226,1,17)	1.0
Apache Pig	TupleFactory.java	(1,11,54,2,17)	0.494787
Apache Pig	WeeksBetween.java	(1,3,28,2,17)	0.00877193
Apache Pig	YearsBetween.java	(1,3,29,2,17)	0.064764805
Apache Pig	AddExpression.java	(1,5,28,0,17)	0.041666668
Apache Pig	AndExpression.java	(1,5,31,0,17)	0.041666668
Apache Pig	BinInterSedes.java	(2,38,958,52,32)	4.0814314
Apache Pig	BinaryStorage.java	(1,13,71,13,26)	0.28494424
Apache Pig	CmdLineParser.java	(1,6,83,6,29)	0.04129311
Apache Pig	DataByteArray.java	(1,18,85,7,17)	1.584127
Apache Pig	DataCollector.java	(1,11,65,2,20)	0.5628917
Apache Pig	DateExtractor.java	(1,6,48,0,12)	0.5
Apache Pig	DotPlanDumper.java	(1,27,193,0,17)	0.18095239
Apache Pig	FileLocalizer.java	(2,43,366,29,18)	7.224057
Apache Pig	FindQuantiles.java	(2,7,171,52,17)	2.0700676
Apache Pig	GenRandomData.java	(1,15,184,13,17)	1.4704573
Apache Pig	GoodMonitored.java	(1,1,8,1,17)	0.25
Apache Pig	LOGreaterThan.java	(1,5,26,0,17)	0.18465386
Apache Pig	LOSplitOutput.java	(1,9,56,0,17)	2.4775703
Apache Pig	LimitAdjuster.java	(1,5,143,21,17)	1.475
Apache Pig	LineageTracer.java	(1,8,67,12,17)	0.040913675
Apache Pig	LoadOptimizer.java	(1,9,80,14,17)	1.4916667
Apache Pig	LocalLauncher.java	(1,4,132,8,17)	4.2435784
Apache Pig	LogicalSchema.java	(2,26,223,10,17)	6.217816
Apache Pig	MapLookupSpec.java	(1,7,32,1,20)	0.017483585
Apache Pig	MapReduceOper.java	(1,57,209,49,22)	4.493423
Apache Pig	MonthsBetween.java	(1,3,29,2,17)	0.064764805
Apache Pig	NotExpression.java	(1,5,31,0,17)	0.041666668
Apache Pig	NumValCarrier.java	(2,4,33,0,17)	0.83143145
Apache Pig	POJoinPackage.java	(1,9,141,47,17)	3.5934782
Apache Pig	POPackageLite.java	(1,18,101,5,26)	0.56403583
Apache Pig	POSplitMaster.java	(1,5,30,4,57)	0.009009009
Apache Pig	POSplitOutput.java	(1,10,61,7,20)	0.10862458
Apache Pig	POStreamLocal.java	(1,2,36,79,20)	0.06403583
Apache Pig	POTreePrinter.java	(1,16,123,9,17)	0.33333334
Apache Pig	PhyPlanSetter.java	(1,49,117,0,24)	1.1493926
Apache Pig	PigParserNode.java	(2,13,50,4,17)	0.5005342
Apache Pig	PigTestLoader.java	(2,3,20,1,17)	1.5
Apache Pig	PlanException.java	(1,12,28,0,17)	0.028571429
Apache Pig	PlanOptimizer.java	(1,3,34,8,17)	0.95813495
Apache Pig	PlanValidator.java	(1,4,17,0,17)	0.5769231
Apache Pig	ProjectionMap.java	(2,20,69,0,17)	0.20833333
Apache Pig	ScalarVisitor.java	(2,3,53,2,17)	0.19105625
Apache Pig	SchemaPatcher.java	(1,1,8,3,17)	0.19907407
Apache Pig	SchemaRemover.java	(1,40,124,2,17)	1.520238
Apache Pig	StoreMetadata.java	(1,2,11,0,17)	0.07919255
Apache Pig	TargetedTuple.java	(1,23,81,6,20)	0.11265614
Apache Pig	TestBagFormat.java	(1,1,24,0,17)	0.25
Apache Pig	TestConstExpr.java	(1,12,120,10,17)	0.15678681
Apache Pig	TestDBStorage.java	(2,7,120,5,17)	0.31111112
Apache Pig	TestDataModel.java	(1,23,357,23,28)	2.9360607
Apache Pig	TestExGenEval.java	(1,6,73,4,17)	0.29761904
Apache Pig	TestFilterUDF.java	(2,9,100,1,17)	1.8944902
Apache Pig	TestGTOrEqual.java	(1,29,309,3,15)	0.28516182
Apache Pig	TestJoinSmoke.java	(1,10,160,2,17)	0.11111111
Apache Pig	TestLTOrEqual.java	(1,27,277,3,17)	0.11849517
Apache Pig	TestLargeFile.java	(1,6,100,5,17)	0.5376649
Apache Pig	TestMapReduce.java	(4,25,308,16,17)	1.7739477
Apache Pig	TestMergeJoin.java	(2,35,384,3,17)	1.8534064
Apache Pig	TestPOBinCond.java	(2,13,257,8,68)	0.066002496
Apache Pig	TestPOCogroup.java	(1,2,154,1,17)	0.06403583
Apache Pig	TestPigRunner.java	(2,42,642,23,17)	10.537121
Apache Pig	TestPigServer.java	(1,31,501,37,17)	4.319887
Apache Pig	TestScriptUDF.java	(1,11,224,16,17)	2.8055556
Apache Pig	TestStreaming.java	(1,15,311,51,17)	6.77891
Apache Pig	CastExpression.java	(1,7,48,1,17)	0.7416667
Apache Pig	DefaultDataBag.java	(2,12,132,59,20)	5.9325876
Apache Pig	FILTERFROMFILE.java	(1,4,47,0,17)	0.3768116
Apache Pig	GetMilliSecond.java	(1,3,22,0,17)	0.02679141
Apache Pig	HConfiguration.java	(1,3,24,4,17)	1.4704397
Apache Pig	IdentityColumn.java	(1,2,10,0,17)	0.33333334
Apache Pig	IndexedStorage.java	(8,52,429,19,114)	0.64444447
Apache Pig	InputSchemaUDF.java	(1,2,16,0,34)	0.33333334
Apache Pig	IntermedResult.java	(1,13,94,6,17)	0.029417172
Apache Pig	JsScriptEngine.java	(2,16,124,5,22)	0.33333334
Apache Pig	JythonFunction.java	(1,3,75,6,17)	1.1833333
Apache Pig	LimitOptimizer.java	(2,6,104,16,17)	4.2712183
Apache Pig	MinutesBetween.java	(1,3,28,2,17)	0.064764805
Apache Pig	MyUDFReturnMap.java	(1,1,12,0,17)	0.5
Apache Pig	NotEqualToExpr.java	(1,7,79,2,20)	0.5399416
Apache Pig	OptimizerUtils.java	(1,3,22,0,17)	0.59487736
Apache Pig	POMergeCogroup.java	(2,24,278,100,38)	0.6292256
Apache Pig	PhyPlanVisitor.java	(1,54,109,42,17)	1.5592613
Apache Pig	PigInputFormat.java	(2,8,88,2,68)	7.9280176
Apache Pig	PropertiesUtil.java	(1,4,62,4,17)	1.5833334
Apache Pig	RequiredFields.java	(1,22,142,2,20)	0.0952381
Apache Pig	ResourceSchema.java	(2,33,215,8,23)	2.6275795
Apache Pig	SchemaResetter.java	(2,24,139,4,16)	0.68522125
Apache Pig	SecondsBetween.java	(1,3,28,2,17)	0.064764805
Apache Pig	SimpleEvalSpec.java	(2,4,15,0,17)	0.017483585
Apache Pig	SimplePigStats.java	(3,43,348,3,17)	1.0
Apache Pig	SingleTupleBag.java	(2,18,52,3,70)	0.028571429
Apache Pig	SortedSpillBag.java	(1,2,48,14,17)	0.375
Apache Pig	SourceLocation.java	(1,9,46,4,17)	0.8095238
Apache Pig	StoreOptimizer.java	(1,9,79,13,17)	1.4916667
Apache Pig	TestBasicTable.java	(1,19,233,3,17)	0.5761905
Apache Pig	TestBasicUnion.java	(1,14,473,32,32)	1.0
Apache Pig	TestColumnName.java	(1,5,132,5,16)	0.05263158
Apache Pig	TestEvalString.java	(1,1,19,6,17)	0.5
Apache Pig	TestMRCompiler.java	(2,28,663,18,17)	6.9498906
Apache Pig	TestMultiQuery.java	(1,56,1047,5,17)	9.27703
Apache Pig	TestNotEqualTo.java	(1,21,205,3,17)	0.36849517
Apache Pig	TestPODistinct.java	(1,8,102,8,17)	0.0979717
Apache Pig	TestPONegative.java	(1,9,220,1,17)	0.60649705
Apache Pig	TestPOUserFunc.java	(7,23,212,14,24)	0.676874
Apache Pig	TestPigContext.java	(1,13,147,6,17)	4.8249664
Apache Pig	TestPigStorage.java	(1,4,72,5,17)	4.176236
Apache Pig	TestQueryLexer.java	(1,2,38,2,17)	0.25396827
Apache Pig	TestSimpleType.java	(1,15,265,76,16)	0.5535714
Apache Pig	TestSkewedJoin.java	(1,17,333,8,17)	2.1873474
Apache Pig	TestSplitIndex.java	(2,6,73,0,17)	0.6666667
Apache Pig	TestSplitStore.java	(1,13,81,0,17)	0.41829982
Apache Pig	TestStringUDFs.java	(1,11,99,5,17)	0.43333334
Apache Pig	TestUDFContext.java	(1,4,54,4,17)	2.6500459
Apache Pig	TimeWindowSpec.java	(2,5,44,2,17)	0.017483585
Apache Pig	ToMilliSeconds.java	(1,3,23,0,17)	0.02679141
Apache Pig	TypeAwareTuple.java	(1,23,29,0,17)	0.08143147
Apache Pig	operatorHelper.java	(1,4,21,0,17)	0.125
Apache Pig	AccumulativeBag.java	(1,17,49,0,17)	0.029924663
Apache Pig	CSVExcelStorage.java	(1,17,253,69,85)	1.0
Apache Pig	DisplayExamples.java	(1,10,141,13,24)	1.4727408
Apache Pig	DistinctDataBag.java	(3,18,247,102,17)	1.8120748
Apache Pig	EqualExpression.java	(1,5,31,0,17)	0.041666668
Apache Pig	ExecutionEngine.java	(1,13,23,0,28)	0.008474576
Apache Pig	GTOrEqualToExpr.java	(1,7,68,2,20)	0.28994164
Apache Pig	GreaterThanExpr.java	(1,7,79,2,20)	0.28994164
Apache Pig	IdentityHashSet.java	(2,17,76,0,17)	0.014285714
Apache Pig	KeyDistribution.java	(1,12,120,2,27)	0.1
Apache Pig	LTOrEqualToExpr.java	(1,7,79,2,20)	0.28994164
Apache Pig	LogicalOperator.java	(1,20,84,1,17)	0.9134557
Apache Pig	MROpPlanVisitor.java	(1,2,9,1,17)	0.055555556
Apache Pig	OperatorSubPlan.java	(1,22,90,1,17)	0.2472767
Apache Pig	OrderedLoadFunc.java	(1,1,8,1,17)	0.225
Apache Pig	PigExecTestCase.java	(1,3,32,0,34)	1.7458824
Apache Pig	PigHadoopLogger.java	(1,6,30,8,17)	0.96590906
Apache Pig	PigJrubyLibrary.java	(1,27,193,1,24)	0.06666667
Apache Pig	PigOutputFormat.java	(2,11,101,31,22)	1.8466761
Apache Pig	PigRecordReader.java	(1,9,120,25,21)	2.4722223
Apache Pig	ReadToEndLoader.java	(1,11,99,16,17)	3.0529387
Apache Pig	RegexExpression.java	(1,5,31,0,17)	0.041666668
Apache Pig	RegexExtractAll.java	(1,3,50,0,28)	0.023809524
Apache Pig	RegexGroupCount.java	(1,2,29,1,27)	1.5
Apache Pig	RulePlanPrinter.java		0.07678571
Apache Pig	RulePlanVisitor.java	(1,2,8,3,17)	0.0625
Apache Pig	SamplableLoader.java	(1,3,7,0,17)	0.23732518
Apache Pig	SampleOptimizer.java	(2,7,173,29,17)	5.91743
Apache Pig	SchemaConverter.java	(1,6,134,3,17)	0.8046486
Apache Pig	SortPartitioner.java	(1,2,40,0,17)	0.509425
Apache Pig	SplitIntroducer.java	(0,0,0,0,17)	1.2857143
Apache Pig	StreamGenerator.java	(2,6,74,13,22)	0.017483585
Apache Pig	StreamOptimizer.java	(1,5,110,35,17)	0.041666668
Apache Pig	TestAccumulator.java	(1,28,397,13,17)	3.9778237
Apache Pig	TestAvroStorage.java	(2,14,140,1,19)	7.7944446
Apache Pig	TestBestFitCast.java	(4,36,404,105,31)	0.8499848
Apache Pig	TestColumnGroup.java	(2,27,302,2,17)	0.1
Apache Pig	TestConversions.java	(1,22,263,20,17)	3.1272032
Apache Pig	TestForEachStar.java	(1,5,39,0,17)	0.33333334
Apache Pig	TestGreaterThan.java	(1,27,277,3,17)	0.11849517
Apache Pig	TestMockStorage.java	(1,2,33,0,17)	2.0833333
Apache Pig	TestNewPlanRule.java	(9,17,233,16,17)	0.5
Apache Pig	TestPOMapLookUp.java	(1,1,34,2,17)	0.075083055
Apache Pig	TestPruneColumn.java	(3,84,1378,20,17)	10.567296
Apache Pig	TestQueryParser.java	(1,46,217,21,17)	2.1741452
Apache Pig	TestRealCluster.java	(1,1,33,0,25)	0.26785713
Apache Pig	TestSchemaTuple.java	(1,17,401,7,17)	0.20345807
Apache Pig	TestTableStorer.java	(1,3,64,0,25)	0.26785713
Apache Pig	TestTupleFormat.java	(1,1,30,0,17)	1.6761905
Apache Pig	TupleWindowSpec.java	(2,5,36,1,17)	0.017483585
Apache Pig	UnaryExpression.java	(1,2,15,0,17)	0.041666668
Apache Pig	AvroStorageUtils.java	(2,19,193,0,46)	5.5833335
Apache Pig	BackendException.java	(1,12,28,1,17)	0.046511628
Apache Pig	BaseOperatorPlan.java	(1,28,229,13,17)	0.31509277
Apache Pig	CommonNodeFinder.java	(1,6,39,3,22)	0.0625
Apache Pig	DNFPlanGenerator.java	(1,8,247,10,17)	1.3333334
Apache Pig	DataReaderWriter.java	(1,10,206,12,17)	3.8103795
Apache Pig	DateTimeWritable.java	(2,12,44,1,17)	0.08143147
Apache Pig	DepthFirstWalker.java	(1,4,24,0,17)	0.08835979
Apache Pig	DistinctCombiner.java	(2,2,21,2,17)	0.25
Apache Pig	DivideExpression.java	(1,3,20,0,17)	0.041666668
Apache Pig	ExampleGenerator.java	(1,6,117,29,17)	0.54256624
Apache Pig	FlattenCollector.java	(1,3,12,0,17)	0.017483585
Apache Pig	HExecutionEngine.java	(2,18,290,44,17)	19.04394
Apache Pig	IsNullExpression.java	(1,5,31,0,17)	0.041666668
Apache Pig	LocalDataStorage.java	(1,21,56,0,17)	0.07097457
Apache Pig	LocalPigLauncher.java	(1,2,39,2,17)	0.22857143
Apache Pig	LogicalOptimizer.java	(1,7,126,23,17)	2.6657107
Apache Pig	MergeJoinIndexer.java	(1,6,120,5,29)	0.6461487
Apache Pig	MetricEvaluation.java	(1,4,109,9,17)	0.12022402
Apache Pig	Nondeterministic.java	(0,0,7,0,24)	0.59487736
Apache Pig	ObjectSerializer.java	(1,4,43,0,17)	2.7416666
Apache Pig	OpLimitOptimizer.java	(1,5,142,17,17)	6.1584163
Apache Pig	POCollectedGroup.java	(1,17,136,15,17)	0.6947018
Apache Pig	POLocalRearrange.java	(1,26,249,82,20)	4.540077
Apache Pig	PerformanceTimer.java	(1,4,38,0,22)	0.017483585
Apache Pig	PhysicalOperator.java	(1,46,210,25,17)	2.8485038
Apache Pig	PigConfiguration.java	(1,1,17,3,54)	0.33333334
Apache Pig	PigStorageSchema.java	(1,2,9,0,17)	3.2220497
Apache Pig	QueryParserUtils.java	(1,12,149,3,17)	2.935638
Apache Pig	ScalarExpression.java	(1,10,79,7,17)	0.041666668
Apache Pig	SchemaCalculator.java	(1,21,104,1,17)	1.3813492
Apache Pig	ShellBagEvalFunc.java	(4,13,102,3,17)	1.0378917
Apache Pig	SortDistinctSpec.java	(2,12,70,1,20)	0.34470993
Apache Pig	StandAloneParser.java	(1,2,49,0,17)	0.017483585
Apache Pig	StoreAliasSetter.java	(1,2,12,0,17)	0.2
Apache Pig	StoreFuncWrapper.java	(1,13,37,1,17)	0.06666667
Apache Pig	StreamingCommand.java	(2,35,167,13,23)	2.8666666
Apache Pig	SubtractDuration.java	(1,3,26,0,17)	0.0506803
Apache Pig	TestAstValidator.java	(1,6,62,2,17)	0.5769231
Apache Pig	TestBatchAliases.java	(1,4,43,2,17)	0.013513514
Apache Pig	TestCustomSlicer.java	(1,1,19,1,17)	0.078869045
Apache Pig	TestEvalPipeline.java	(5,35,653,30,23)	9.637272
Apache Pig	TestExGenCogroup.java	(1,7,61,5,17)	0.29761904
Apache Pig	TestHBaseStorage.java	(1,6,103,9,16)	8.0871525
Apache Pig	TestInvokerSpeed.java	(2,2,30,0,17)	0.6666667
Apache Pig	TestLocalPOSplit.java	(1,5,128,23,17)	0.76804996
Apache Pig	TestMultiStorage.java	(2,8,100,1,12)	1.0
Apache Pig	TestNullConstant.java	(1,9,102,1,3)	1.0029067
Apache Pig	TestOperatorPlan.java	(11,42,558,76,17)	1.598539
Apache Pig	TestProjectRange.java	(1,36,460,49,17)	1.0
Apache Pig	TestPushUpFilter.java	(2,51,644,2,17)	1.6742424
Apache Pig	TestSchemaParser.java	(1,7,64,3,17)	0.33333334
Apache Pig	TestSplitCombine.java	(3,16,263,2,17)	0.5
Apache Pig	TestTypeChecking.java	(1,9,45,4,176)	4.0
Apache Pig	TestUDFReturnMap.java	(1,4,54,0,17)	1.561157
Apache Pig	TimestampedTuple.java	(1,6,34,2,20)	0.18415025
Apache Pig	TypeCastInserter.java		2.6839151
Apache Pig	TypeGraphPrinter.java	(1,41,162,0,31)	2.1656778
Apache Pig	UDFFinishVisitor.java	(1,2,13,0,17)	0.2
Apache Pig	VisitorException.java	(1,12,27,0,17)	0.1813492
Apache Pig	BinCondExpression.java	(1,8,43,1,17)	3.1416667
Apache Pig	BlockDistribution.java	(2,10,63,1,16)	0.1
Apache Pig	CastLineageSetter.java	(2,5,57,3,28)	0.5
Apache Pig	ColumnPruneHelper.java	(2,27,319,34,20)	2.195238
Apache Pig	CombinerOptimizer.java	(4,29,379,206,48)	5.411039
Apache Pig	CompiledAutomaton.java	(1,2,12,0,17)	0.5
Apache Pig	CompositeEvalSpec.java	(1,10,53,0,17)	0.6576351
Apache Pig	ConfigurationUtil.java	(1,4,49,6,17)	0.45882353
Apache Pig	DataBagFileReader.java	(2,8,52,0,17)	0.27040815
Apache Pig	DataBagFileWriter.java	(1,5,24,0,17)	0.3537415
Apache Pig	DryRunGruntParser.java	(1,29,182,0,17)	1.5833334
Apache Pig	ExecutableManager.java	(4,18,287,99,17)	3.2988095
Apache Pig	FileInputLoadFunc.java	(1,1,15,1,17)	0.225
Apache Pig	FrontendException.java	(1,18,41,1,17)	0.15762274
Apache Pig	IndexableLoadFunc.java	(1,3,10,2,17)	0.7956585
Apache Pig	InterRecordReader.java	(1,6,83,11,17)	0.5
Apache Pig	InternalCachedBag.java	(2,18,150,9,17)	3.037526
Apache Pig	InternalSortedBag.java	(4,26,238,62,20)	2.9041924
Apache Pig	JrubyScriptEngine.java	(2,8,166,11,24)	0.08143147
Apache Pig	LOLesserThanEqual.java	(1,5,26,0,17)	0.18465386
Apache Pig	LocalPhysicalPlan.java	(1,6,31,0,17)	0.14240314
Apache Pig	LocalPlanCompiler.java	(1,3,53,3,17)	0.009009009
Apache Pig	LogicalExpression.java	(1,10,44,1,17)	1.95
Apache Pig	LogicalPlanCloner.java	(1,2,17,0,17)	0.06451613
Apache Pig	LogicalPlanLoader.java	(1,13,131,7,17)	0.95039684
Apache Pig	LogicalPlanTester.java	(1,11,109,7,17)	0.55159605
Apache Pig	MapReduceLauncher.java	(2,11,325,58,17)	30.023987
Apache Pig	NoopFilterRemover.java	(2,6,55,0,17)	0.014285714
Apache Pig	POCombinerPackage.java	(1,7,87,27,20)	3.1571145
Apache Pig	POGlobalRearrange.java	(1,13,39,2,23)	0.07832155
Apache Pig	PigGenericMapBase.java	(1,9,162,20,17)	0.39648837
Apache Pig	PigStatusReporter.java	(1,7,28,0,17)	0.96590906
Apache Pig	ProjectExpression.java	(1,29,283,19,17)	7.275
Apache Pig	ProjectFixerUpper.java	(1,10,142,38,17)	0.16035354
Apache Pig	ProjectionPatcher.java	(3,5,43,5,17)	0.13333334
Apache Pig	QueryParserDriver.java	(1,20,282,11,22)	6.6642246
Apache Pig	SkewedPartitioner.java	(1,3,60,8,17)	2.8601449
Apache Pig	TFileRecordReader.java	(1,6,63,6,17)	0.5
Apache Pig	TestAlgebraicEval.java	(1,8,199,19,17)	1.8931782
Apache Pig	TestBinInterSedes.java	(1,10,133,18,17)	0.5
Apache Pig	TestBinaryStorage.java	(1,5,49,10,17)	0.08761905
Apache Pig	TestDataBagAccess.java	(1,9,206,27,17)	1.2611569
Apache Pig	TestDateExtractor.java	(1,8,42,2,12)	0.5
Apache Pig	TestEmptyInputDir.java	(1,8,140,7,17)	0.7
Apache Pig	TestErrorHandling.java	(1,14,128,12,17)	2.0027778
Apache Pig	TestFindQuantiles.java	(1,4,51,0,17)	0.33333334
Apache Pig	TestImplicitSplit.java	(1,6,77,5,17)	0.4301802
Apache Pig	TestJobSubmission.java	(1,10,208,13,339)	5.4266334
Apache Pig	TestLimitAdjuster.java	(1,4,42,0,17)	0.5135135
Apache Pig	TestLookupInFiles.java	(1,2,49,0,17)	0.5
Apache Pig	TestNestedForeach.java	(1,9,87,1,17)	0.5555556
Apache Pig	TestOptimizeLimit.java	(2,19,135,12,17)	1.4444444
Apache Pig	TestProjectionMap.java	(1,38,818,132,17)	0.2777778
Apache Pig	TestScalarAliases.java	(1,14,291,46,17)	2.892857
Apache Pig	TestScalarVisitor.java	(1,5,43,7,17)	1.1493896
Apache Pig	TestSecondarySort.java	(1,25,346,37,17)	2.9456809
Apache Pig	TestUnionOnSchema.java	(2,30,285,10,17)	4.2916665
Apache Pig	ZebraTupleFactory.java	(1,9,30,2,17)	1.0
Apache Pig	ColumnPruneVisitor.java	(1,15,271,31,17)	1.2351074
Apache Pig	DefaultAbstractBag.java	(4,19,191,37,26)	3.4040616
Apache Pig	DerivedDataVisitor.java	(1,17,209,103,17)	0.31284535
Apache Pig	EquivalenceClasses.java	(1,8,106,5,17)	0.2568519
Apache Pig	ExpressionOperator.java	(1,20,80,0,17)	1.8741286
